room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,name,latitude,longitude,last_modified
12502468,33939343,Entire home/apt,,7,1,0,4,2,140,,Eleonora,25.691873,-80.162871,44:54.6
15390744,1269811,Entire home/apt,,7,1,0,6,2,125,,"2/1, Modern House near Ocean, Central Location.",25.7431,-80.249392,44:53.2
2098438,1269811,Entire home/apt,,7,15,5,8,3,128,,"3/2, 5 beds, Sweet Home, Coconut Grove.",25.741341,-80.24727,44:53.2
4622563,4606619,Entire home/apt,,7,0,0,4,2,135,,CORAL WAY | 2 BEDROOM | 4TH FLR E05,25.749312,-80.245663,44:53.2
4364879,4606619,Entire home/apt,,7,0,0,4,2,135,,CORAL WAY | 2 BEDROOM | 3RD FLR W03,25.747906,-80.245437,44:51.1
4517193,4606619,Entire home/apt,,7,1,0,4,2,135,,CORAL WAY | 2 BEDROOM | 2ND FLR W-5,25.749491,-80.247199,44:51.1
12543490,29078317,Entire home/apt,,7,15,4,6,1,125,,Miami Beautiful Apartment,25.7451,-80.243953,44:51.1
2423629,4606619,Entire home/apt,,7,10,4.5,4,2,135,,CORAL WAY | 2 BEDROOM | 4TH FLR E04,25.749309,-80.247702,44:49.6
9809184,49018476,Entire home/apt,,7,65,5,8,2,125,,Gorgeous house 2/1 in central Miami,25.736436,-80.247489,44:49.6
1696720,4606619,Entire home/apt,,7,6,4.5,4,2,135,,CORAL WAY | 2 BEDROOM | 5TH FLR E04,25.748059,-80.247326,44:44.2
872980,4606619,Entire home/apt,,7,6,4,5,2,135,,CORAL WAY | 2 BEDROOM | 6TH FLR W03,25.749269,-80.245578,44:44.2
14915740,93714431,Entire home/apt,,5,9,5,4,2,120,,Luxury Condo in best Miami Area with Ocean Views,25.768592,-80.191262,44:36.6
15345433,91390931,Entire home/apt,,5,2,0,3,0,120,,NICE AND COZY APT AT BRICKELL,25.76909,-80.189919,44:36.6
6143097,31865862,Entire home/apt,,5,0,0,3,2,125,,Corner unit on West Ave facing Bay,25.77922,-80.141727,44:15.2
4021377,2248393,Entire home/apt,,5,26,4.5,3,1,120,,Near Ocean Drive-12 St South Beach,25.783354,-80.132759,44:15.2
16038064,23831654,Entire home/apt,,4,4,4,10,2,125,,Watter view south beach 2/2 parking,25.793482,-80.144336,44:13.9
15492852,1689237,Entire home/apt,,5,0,0,4,1,140,,Charming South Beach one bedroom,25.785266,-80.133395,44:13.9
13750408,22135209,Entire home/apt,,5,11,4,5,1,140,,South Beach beautiful apt at beach,25.806487,-80.124378,44:04.5
16039474,104164240,Entire home/apt,,5,16,4.5,3,0,130,,Bright and Comfy Studio,25.778822,-80.137457,43:23.7
7611100,36800626,Entire home/apt,,7,26,4.5,3,0,126,,"Charming studio,Coconut Grove Hotel",25.72582,-80.239438,43:22.3
12763499,68312837,Entire home/apt,,5,13,5,2,0,120,,262 -Ocean Drive Studio,25.774729,-80.133087,43:22.3
12680035,68324696,Entire home/apt,,5,9,4.5,6,1,133,,Ideally Located 1-BR Condo in Miami,25.75109,-80.210069,43:20.9
16164079,105509987,Entire home/apt,,7,14,4.5,6,2,134,,Grove Cottage,25.73387,-80.243531,43:20.9
17095048,2736756,Entire home/apt,,5,9,4,5,0,129,,Deluxe South Point Beach Suite -3,25.772561,-80.13474,43:18.2
1206273,4693542,Entire home/apt,,6,11,5,2,1,140,,MODERN MIAMI CORAL GABLES AIRPORT,25.771552,-80.256644,43:10.0
8153031,14615950,Entire home/apt,,6,24,5,6,2,121,,Charming Cozy 2BR Home In Miami's❤️,25.778271,-80.274334,43:10.0
18096826,124647326,Entire home/apt,,12,0,0,4,2,125,,Comfortable and Modern 1st Floor Apartment,25.818228,-80.325926,43:10.0
14383395,75259744,Entire home/apt,,12,6,5,2,1,130,,10 minutes from miami airport,25.818764,-80.327088,43:10.0
4612821,23897076,Entire home/apt,,5,5,5,4,1,140,,AMAZING COZY APARTMENT IN DOWNTOWN,25.775229,-80.213205,43:06.3
5432509,1738757,Entire home/apt,,5,0,0,3,1,125,,One bedroom in Icon Brickell,25.76826,-80.189182,43:05.5
15821768,102430563,Entire home/apt,,3,1,0,3,1,128,,AMAZING MIAMI APT. GREAT LOCATION,25.809954,-80.187768,43:05.5
12656617,68324696,Entire home/apt,,5,1,0,4,1,140,,Beautiful Loft in Downtown Miami,25.777425,-80.188806,42:58.9
13714800,80118445,Entire home/apt,,5,6,5,5,2,125,,518 Villa Capri 10 min to South Beach,25.768906,-80.206772,42:54.7
10709536,8270643,Entire home/apt,,3,3,5,4,2,140,,Tranquility and Privacy 3,25.789561,-80.219767,42:53.4
16112562,2547779,Entire home/apt,,7,0,0,4,1,140,,Cozy one bedroom w big backyard,25.756055,-80.19519,42:52.0
15268294,61981957,Entire home/apt,,5,2,0,2,1,129,,Vintage getaway near downtown- King bed/bath #Y13,25.771874,-80.201935,42:50.8
14945505,61981957,Entire home/apt,,5,0,0,2,1,129,,King Bedroom in Boutique Village w/ Pool #Y11,25.772904,-80.202253,42:50.8
17138412,113089524,Entire home/apt,,5,3,4.5,3,1,139,,Deluxe Apartment in the Heart of Brickell,25.757798,-80.191237,42:50.7
15270162,61981957,Entire home/apt,,5,1,0,2,1,129,,Charming bed/bath in a lively community #B14,25.771667,-80.200561,42:49.1
12186951,16737643,Entire home/apt,,5,0,0,4,1,140,,Beautiful Appartment,25.768424,-80.196556,42:47.7
2653586,13569851,Entire home/apt,,5,9,5,2,1,140,,The Heart of Brickell Avenue,25.768432,-80.19218,42:47.7
17975802,113089524,Entire home/apt,,5,3,5,3,1,139,,Downtown Brickell Luxurious Apartment,25.759079,-80.190632,42:46.4
7560866,7764293,Entire home/apt,,5,18,5,4,2,130,,Brand New Luxury Brickell Condo!,25.764271,-80.194522,42:46.4
14758750,43945988,Entire home/apt,,5,2,0,1,0,135,,Beautiful Miami Pad @One Broadway #1410 (Studio),25.760378,-80.192475,42:44.8
5314160,27219870,Entire home/apt,,5,19,5,3,1,130,,HILTON-CONRAD Miami (Brickell) Spacious Apartment!,25.759597,-80.191194,42:43.5
16184523,101084286,Entire home/apt,,5,3,5,5,1,140,,Spacious LOFT in the Heart of Miami,25.762208,-80.191324,42:42.6
7517344,5347999,Entire home/apt,,5,6,5,4,1,125,,Just Renovated Brickell Apartment,25.761148,-80.191467,42:42.6
945735,3142063,Entire home/apt,,5,5,4,2,0,120,,Luxury Apartment - Brickell Village,25.763622,-80.191211,42:42.6
18140423,125063817,Entire home/apt,,5,0,0,3,1,129,,1 Bedroom Luxury Apartment in the heart of Miami,25.76195,-80.196923,42:42.6
5976365,5369451,Entire home/apt,,5,15,4,6,2,120,,Beautiful 2B Apt in South Beach,25.774902,-80.135196,42:39.6
13333650,18112905,Entire home/apt,,5,1,0,4,1,120,,Be at the center of South Beach,25.790853,-80.143156,42:39.6
4733534,12609853,Entire home/apt,,5,0,0,4,1,132,,Chic S. Beach Miami 1 BDRM Villa,25.784953,-80.128884,42:39.6
16890176,6032825,Entire home/apt,,5,0,0,4,1,135,,Great place in front of Beach for 4 pax AWESOME!,25.785254,-80.129502,42:39.0
1509982,459948,Entire home/apt,,5,40,4,3,1,135,,SOFI/MIAMI BEACH  OCEANFRONT STUDIO,25.773505,-80.132578,42:39.0
1695696,8800415,Entire home/apt,,5,1,0,2,1,120,,GARDEN/PARK VIEW APARTMENT,25.783015,-80.13482,42:39.0
16342675,82944454,Entire home/apt,,5,0,0,4,1,140,,Beach Flat on Ocean Drive with POOL and PARKING,25.784608,-80.129487,42:39.0
7757352,7466634,Entire home/apt,,5,44,4.5,4,1,140,,GORGEUS APT  6 big beds by Lincoln,25.788668,-80.137369,42:38.9
16505339,10889796,Entire home/apt,,5,0,0,6,2,130,,3beds 2bath in Collins seelp8,25.778256,-80.132793,42:37.4
597652,2919820,Entire home/apt,,5,4,4,4,1,129,,Miami Beach Condo,25.770953,-80.132529,42:37.4
9275742,6389536,Entire home/apt,,5,4,3,4,1,120,,Wine Lover apartment on South Beach,25.787411,-80.134617,42:37.4
14932877,68142765,Entire home/apt,,5,10,4.5,4,1,120,,Best last minute deals!,25.771294,-80.133273,42:37.4
7548303,9153794,Entire home/apt,,5,6,4.5,3,1,129,,Beautiful and affordable apartment,25.781072,-80.13231,42:37.4
14745799,52651623,Entire home/apt,,5,0,0,4,1,139,,The Crescent in South Beach~Miami`1BR,25.784966,-80.128771,42:37.4
16283857,23702484,Entire home/apt,,5,4,3,6,2,129,,South Beach 2 bedroom apartment,25.77748,-80.133536,42:37.4
15774855,53094250,Entire home/apt,,5,9,5,2,1,139,,Spectacular Studio in South Beach,25.780509,-80.138801,42:36.2
9855951,4628303,Entire home/apt,,5,4,4.5,4,1,138,,"Casa Gaby 1br w/ pool, Unit D",25.780729,-80.139706,42:36.2
6299988,21578675,Entire home/apt,,5,5,5,4,1,130,,Aldo Luxury Apartment 203,25.777468,-80.131805,42:36.2
1970331,10173712,Entire home/apt,,5,16,4,4,1,125,,"1 bed 1 bath, heart of south be",25.778422,-80.135322,42:34.8
8188128,3090735,Entire home/apt,,5,34,5,4,1,125,,Art Deco Gem in the Heart of SoBe,25.780594,-80.137633,42:34.2
14216549,86184023,Entire home/apt,,5,40,4.5,4,1,128,,GREAT MAY DEALS!!! Best LOCATION !!!,25.785231,-80.133943,42:28.8
15545931,50521917,Entire home/apt,,5,3,4.5,4,2,125,,NEW! 2BR Miami Beach Apartment - Walk to the Beach,25.774953,-80.136188,42:27.5
2865878,10333680,Entire home/apt,,5,26,5,3,1,130,,South Beach condo very close to the beach,25.771372,-80.135101,42:25.4
14179218,84591894,Entire home/apt,,3,2,0,2,0,125,,Ocean View Resort Charmer,25.791993,-80.186617,42:23.9
3341365,1689237,Entire home/apt,,5,6,5,4,1,140,,1 Bd Collins Av 1 block from Beach,25.794932,-80.130111,42:16.9
10613145,10464223,Entire home/apt,,5,0,0,3,1,140,,"New ArtDeco@SouthBeach,BestLocation",25.787803,-80.135715,42:16.9
16567131,20700643,Entire home/apt,,5,0,0,2,0,120,,Cozy studio in the heart of South Beach,25.787071,-80.132841,42:16.9
16842851,51136677,Entire home/apt,,5,8,4,3,1,140,,Ocean View Lincoln road one bedroom,25.78943,-80.129851,42:16.9
14866394,13992268,Entire home/apt,,5,2,0,4,1,130,,"Moderno, Localização perfeita em Miami Beach",25.792215,-80.136649,42:15.9
10361780,53330011,Entire home/apt,,5,0,0,5,1,120,,Right Across from the Beach!,25.808525,-80.124606,42:14.5
8991573,46239721,Entire home/apt,,5,3,5,4,0,140,,Great studio in Miami Beach,25.805649,-80.125734,42:14.5
15598920,76742720,Entire home/apt,,4,2,0,6,2,140,,House in the South Beach/Walk to LINCOLN ROAD,25.803686,-80.139685,42:14.5
8816813,17758020,Entire home/apt,,5,14,5,4,1,139,,OCEAN BLUE LUXE 1 BEDROOM BY THE BEACH & BOARDWALK,25.80328,-80.126263,42:14.4
17027122,26590934,Entire home/apt,,5,1,0,4,1,125,,ADORABLE 1BED FLAT CLOSE TO LINCOLN RD,25.787483,-80.130811,42:14.4
6774081,8366183,Entire home/apt,,5,95,4.5,5,0,139,,OCEANVIEW 1225 with free parking,25.834752,-80.11925,42:12.9
14934984,93307649,Entire home/apt,,5,39,5,4,1,140,,Apt 725 - 7 Heaven Miami,25.833994,-80.119319,42:12.8
8607136,740449,Entire home/apt,,5,18,4.5,4,0,135,,OCEAN VIEW W/BALCONY W/PARKING 1427,25.834672,-80.119405,42:11.7
13245554,74452504,Entire home/apt,,5,3,3.5,5,2,120,,Miami Beach apartment for two or family,25.830085,-80.122166,42:10.2
14807527,3291747,Entire home/apt,,4,1,0,4,1,130,,BEAUTIFUL APARTMENT IN MIAMI BEACH,25.82909,-80.124608,42:10.2
5678141,21356689,Entire home/apt,,5,48,4.5,2,0,135,,Special Small Studio in South Beach,25.786409,-80.13435,42:10.2
12053905,904645,Entire home/apt,,5,11,4.5,3,1,129,,Refined & Exclusive Apartment in South Beach,25.789999,-80.141472,42:08.8
17435651,117282420,Entire home/apt,,5,0,0,4,2,125,,Spectacular view in Miami Beach.Collins beach side,25.827615,-80.120164,42:08.8
1830488,3372243,Entire home/apt,,5,131,4.5,2,1,130,,MODERN South Beach Apartment Miami,25.787944,-80.141344,42:08.8
3038311,13318751,Entire home/apt,,5,0,0,4,1,120,,Tastefully furnished bedroom SOBE,25.796667,-80.130607,42:07.6
11982992,59412361,Entire home/apt,,5,2,0,2,0,130,,Nice studio on South Beach,25.805514,-80.125187,42:07.5
16554760,19285503,Entire home/apt,,4,10,4.5,4,1,126,,Sunny Modern 1bedroom- Great location-Pool/Hot tub,25.792435,-80.145024,42:07.5
11378787,21578675,Entire home/apt,,5,21,5,2,0,130,,New Bright studio near the beach,25.806965,-80.125006,42:07.5
5116647,9153794,Entire home/apt,,5,2,0,3,1,139,,Beautiful apartment sobe,25.7773,-80.141065,42:03.9
14570360,5377953,Entire home/apt,,5,6,4,4,1,130,,1st Boutique Condos in Brickel/Downtown Miami /8,25.762602,-80.19251,42:03.9
2074199,10602002,Entire home/apt,,5,83,4.5,4,2,140,,Amazing 2BDR/2BATH with parking!,25.828593,-80.122261,42:03.9
16498241,94242795,Entire home/apt,,5,3,3.5,1,1,130,,Lovely studio in the heart of Miami,25.781735,-80.142122,42:03.9
17794564,121499669,Entire home/apt,,5,2,0,5,1,140,,"Great Apartment  Brickell Key, Miami Best Location",25.767702,-80.185249,42:02.3
18042446,25031554,Entire home/apt,,5,0,0,2,0,125,,Luxurious new Condo on Brickell Ave,25.762289,-80.190994,42:00.9
8455860,4706671,Entire home/apt,,5,0,0,4,0,120,,Big Studio 3 blocks from the beach,25.779016,-80.135146,42:00.9
5117584,5430201,Entire home/apt,,5,4,4,2,0,120,,LUXURY STUDIO ON COLLINS & LINCOLN,25.78946,-80.128224,42:00.9
10718750,54050639,Entire home/apt,,3,36,5,6,2,139,,GORGEOUS 2B/2B BAY VIEW CONDO,25.807161,-80.192811,42:00.9
17071026,114518359,Entire home/apt,,5,3,5,4,1,125,,MY COZY HOME @SOBE /PARKING,25.77668,-80.137249,42:00.9
1601847,8536434,Entire home/apt,,5,4,4.5,3,2,140,,Beautiful Apartment in Miami Beach,25.779881,-80.135087,41:59.3
2624724,597164,Entire home/apt,,5,33,4.5,4,0,135,,Ocean Drive-Huge Balcony-Partial Ocean View,25.780686,-80.130406,41:59.3
5050031,14119062,Entire home/apt,,7,101,5,3,0,134,,Amazing Furnished Studio on 34 FL w E Water views,25.758051,-80.19406,41:59.3
18054889,123569758,Entire home/apt,,5,1,0,4,1,135,,Luxury Apt in the Heart of Brickell,25.767302,-80.190022,41:59.3
2228049,11370706,Entire home/apt,,5,82,5,3,1,129,,1BR South Beach Ocean Dr Apt SOFI,25.771861,-80.132735,41:59.3
4832921,12033912,Entire home/apt,,5,19,5,2,1,125,,Icon Brickell Direct Water View,25.769719,-80.188871,41:57.7
431837,59907,Entire home/apt,,5,41,5,2,0,140,,Beach! 2 Queen beds 2nd floor # 7,25.772795,-80.134593,41:57.7
8388815,23831654,Entire home/apt,,5,13,4.5,10,2,130,,Amazing watter view southbeach 2/2,25.787079,-80.143867,41:57.7
16248560,106234499,Entire home/apt,,5,1,0,4,1,140,,"Balcony View, 24H Gym, Roof top Pool,Spa,Free Wifi",25.799858,-80.126707,41:57.7
16219570,23831654,Entire home/apt,,5,5,4,10,2,125,,Water view parking free,25.790052,-80.142764,41:57.7
17662377,48664023,Entire home/apt,,5,2,0,2,0,120,,The Best Location On South Beach/Miami Beach,25.77924,-80.136136,41:57.7
14045890,84200629,Entire home/apt,,5,0,0,4,1,135,,SOUTH BEACH - Best Location - Condo,25.792099,-80.128703,41:57.7
4540826,3939029,Entire home/apt,,5,16,4.5,5,2,120,,SoFi 2BR/2BA 1 block frombest Beach,25.773537,-80.134405,41:57.7
3486215,12234064,Entire home/apt,,5,0,0,4,1,125,,Modern JR 1 BR Apt - Heart of SB,25.782434,-80.135895,41:57.7
12566423,19474922,Entire home/apt,,5,3,4.5,2,1,120,,Chic & Cozy Apartment in the heart of South Beach!,25.783317,-80.133341,41:56.0
16664305,106707353,Entire home/apt,,5,0,0,2,1,135,,Luxury Apartment in the Heart of Brickell,25.763264,-80.191435,41:55.9
3839053,7466634,Entire home/apt,,5,14,4,5,1,120,,APT 1BR Best location,25.788388,-80.137549,41:54.2
2285383,10971751,Entire home/apt,,5,84,5,2,1,139,,1 BR apartment in South Beach,25.781674,-80.130907,41:54.2
18001269,6218655,Entire home/apt,,5,2,0,4,1,120,,BEACH APARTMENT - Lincoln Road,25.786941,-80.136472,41:52.7
11529490,52080979,Entire home/apt,,5,48,5,4,1,125,,NEW APT. 1 BLOCK FROM BEACH.PARKING,25.779005,-80.130643,41:52.7
6287213,32683967,Entire home/apt,,5,2,0,2,1,140,,Miami Beach Loft Beachside,25.790047,-80.127778,41:52.7
2915910,10197499,Entire home/apt,,5,31,4.5,4,1,125,,South Beach -Beautiful & Cozy apart,25.805858,-80.124873,41:51.1
9855484,4628303,Entire home/apt,,5,3,4.5,4,1,138,,"Casa Gaby 1br w/ pool, Unit E",25.782146,-80.137981,41:50.4
6941400,33339582,Entire home/apt,,5,37,4.5,4,0,130,,"SOBE Studio, 1 block to the Beach",25.780988,-80.131637,41:50.4
8083568,42694292,Entire home/apt,,5,28,5,3,0,120,,"Sunny, Cheerful South Beach Studio",25.78836,-80.1385,41:50.4
3548044,12629099,Entire home/apt,,5,53,5,4,1,120,,1 Bedroom Suite Ocean Drive - NEW !,25.775868,-80.131156,41:50.4
18501137,6204254,Entire home/apt,,5,0,0,3,0,125,,PREMIUM LOCATION MIAMI LOFT,25.775126,-80.189013,41:49.4
18525486,68287256,Entire home/apt,,5,0,0,3,1,139,,Amazing Condo At The Icon Brickell With Top Views,25.769233,-80.189784,41:49.4
15161566,23702484,Entire home/apt,,5,2,0,5,0,159,,Superior studio on Ocean dr,25.778465,-80.132363,47:48.1
14961678,85357846,Entire home/apt,,5,8,5,3,1,175,,Sea-front luxury apartment in south beach,25.76859,-80.13745,47:48.1
781006,59907,Entire home/apt,,5,52,4.5,3,0,160,,SoBe_2 Queen beds -#8 Beach,25.772965,-80.134774,47:46.7
16300491,59907,Entire home/apt,,5,9,5,4,0,150,,"Beach -2 Twin beds, 2nd floor",25.772503,-80.134103,47:46.6
15833393,102524897,Entire home/apt,,5,0,0,4,1,166,,APT IN THE HEART OF SOBE Collins Ave & 8St,25.778825,-80.132832,47:44.3
2925920,14557549,Entire home/apt,,5,29,4.5,3,0,150,,Beautiful Mercury Renovated Studio ,25.769934,-80.135478,47:42.6
11305521,1269811,Entire home/apt,,3,10,4,6,3,175,,"3/2, Ocean View, The Grand 16",25.791918,-80.186001,47:39.8
16206456,8612609,Entire home/apt,,3,2,0,4,1,175,,"Cozy, comfy, condo...",25.789744,-80.186141,47:39.8
5420507,4127608,Entire home/apt,,3,4,5,5,2,180,,2/2 | BAYVIEW | IN DOUBLETREE HOTEL,25.790672,-80.186025,47:39.8
16795472,12262017,Entire home/apt,,3,3,5,10,1,150,,WYNWOOD loft Space 8+ Private WMC,25.794555,-80.198835,47:39.7
13288576,71096308,Entire home/apt,,3,11,4,7,3,179,,Unique Townhome in Midtown Miami with parking,25.789966,-80.196993,47:39.7
18325388,34534109,Entire home/apt,,3,0,0,2,1,180,,AMAZING VIEW PH IN THE BEST AREA OF MIAMI,25.790353,-80.185746,47:38.3
4549590,23500713,Entire home/apt,,3,6,5,4,1,179,,Beautiful Views ,25.793205,-80.186303,47:38.3
14177612,1792568,Entire home/apt,,3,0,0,4,1,175,,Miami Apt,25.789487,-80.18658,47:38.3
9675984,49994132,Entire home/apt,,3,27,4.5,3,1,180,,AMAZING LOFT MIAMI,25.792156,-80.190613,47:38.3
13924410,82679804,Entire home/apt,,3,0,0,3,1,149,,Vibrant waterfront condominium on Biscayne Bay,25.792042,-80.187353,47:38.3
15982884,29864358,Entire home/apt,,3,1,0,3,1,160,,Spacious 1BD apt near Wynwood!,25.794602,-80.188814,47:38.3
8224156,43366968,Entire home/apt,,3,5,4.5,3,1,165,,Downtown Miami/staggering view,25.793515,-80.186325,47:38.3
12988340,14467518,Entire home/apt,,3,5,5,2,1,165,,Gated Industrial apt w/balcony,25.8339,-80.185985,47:38.3
10857165,7877663,Entire home/apt,,3,2,0,2,1,175,,1/1 close to dowtown Miami,25.794581,-80.188843,47:38.3
13796546,48618586,Entire home/apt,,3,1,0,4,1,175,,Elegant 1BR Downtown Miami Condo,25.792405,-80.18682,47:38.3
15701316,30317781,Entire home/apt,,3,1,0,5,2,180,,Modern Wynwood Vacation Apartment,25.803911,-80.194432,47:38.2
16271645,23331798,Entire home/apt,,3,5,4.5,3,1,149,,"Artsy one bedroom sleeps 3, 8 min to South Beach",25.792557,-80.186413,47:36.7
18162292,28335822,Entire home/apt,,3,0,0,2,1,175,,Waterfront Penthouse Miami,25.793396,-80.186081,47:34.1
17822557,1351855,Entire home/apt,,3,0,0,4,2,175,,2 Bedroom Luxury Condo with Views.,25.804277,-80.18645,47:32.8
7619297,12370415,Entire home/apt,,3,0,0,7,2,160,,Cozy Apartment in Edgewater,25.799702,-80.188951,47:32.8
9823055,6823883,Entire home/apt,,3,8,5,4,1,150,,Brand New Luxury Condo on the Water,25.802698,-80.186545,47:32.7
8776089,46005350,Entire home/apt,,3,141,5,6,2,150,,Wynwood Place - Cosy,25.808032,-80.19916,47:31.2
12402411,66775458,Entire home/apt,,4,0,0,4,1,180,,Tradewinds Apartments 2 Bedroom,25.801294,-80.129159,47:29.7
5947836,13741641,Entire home/apt,,5,0,0,4,0,150,,"South Beach Beauty ""Ctyd""",25.78891,-80.137719,47:29.7
8320620,740449,Entire home/apt,,5,0,0,4,1,180,,Bay 4- Loft 1 bedroom w/parking,25.832926,-80.120027,47:28.8
3478319,243471,Entire home/apt,,5,2,0,4,1,180,,1 BED Ocean view beach w/Parking,25.835984,-80.119257,47:28.8
10009689,740449,Entire home/apt,,5,3,3.5,4,0,150,,CityView Miami beach 1415 w/parking,25.833558,-80.119854,47:28.8
13977022,83364425,Entire home/apt,,5,41,5,4,1,150,,"Heart of South Beach,on Lincoln 5min to the Ocean",25.787919,-80.133718,45:56.1
16160384,105481161,Entire home/apt,,3,1,0,6,2,180,,Exclusive Summer Getaway in Art Collector's Home!,25.84215,-80.184124,45:56.1
12972332,47129853,Entire home/apt,,5,46,4.5,6,1,149,,5* Mondrian Hotel~South Beach 1/1,25.782831,-80.141884,45:56.1
17105736,32622088,Entire home/apt,,5,11,5,4,0,150,,Spacious studio near the beach,25.776949,-80.13405,45:56.1
15270143,8988085,Entire home/apt,,5,3,4.5,3,1,145,,1Bed + Den W Residences #3509,25.769479,-80.189345,45:56.1
13445450,76425762,Entire home/apt,,3,5,4.5,4,1,150,,The Grand(Double tree hotel)Upscaling 1/1.5 Condo,25.791953,-80.185862,45:56.1
4476314,23224788,Entire home/apt,,3,2,0,2,1,145,,Miami,25.834281,-80.181748,45:56.1
12559607,26971789,Entire home/apt,,3,7,5,6,2,160,,Charming ❤️ Design District Home,25.81771,-80.191234,45:56.1
18446507,127875588,Entire home/apt,,3,0,0,4,2,150,,Casa Castillo,25.862496,-80.201463,45:56.1
5381357,67884,Entire home/apt,,5,33,4.5,4,0,163,,#1005 BALCONY OCEAN VIEW SHELBORNE!,25.7939,-80.12969,45:56.1
12864690,3938268,Entire home/apt,,5,15,5,4,1,155,,"AMAZING 1 BD/1,5 BA SOUTH BEACH APT",25.787989,-80.141549,45:54.2
16202656,6614935,Entire home/apt,,5,10,5,4,1,141,,"Luxury South Beach Apt New! Pool, balcony, sleep 4",25.782519,-80.141285,45:54.2
17474889,801868,Entire home/apt,,3,1,0,5,1,150,,THE TOP VIEW IN MIAMI,25.79289,-80.187304,45:54.2
18371732,111584435,Entire home/apt,,5,0,0,4,1,150,,Luxury 1 bd.LINCOLN RD.,25.793754,-80.137552,45:54.2
14062297,55182369,Entire home/apt,,5,14,5,3,0,149,,5*Mondrian Hotel~South Beach~Luxury,25.781641,-80.142026,45:54.2
9009408,14418671,Entire home/apt,,5,98,4.5,4,0,149,,Ocean Dr Luxury Beachfront Studio. Ocean View Pool,25.78014,-80.130133,45:54.2
16088516,10333774,Entire home/apt,,5,12,5,2,1,149,,ACROSS FROM BEACH!  - Collins ave - SOUTH BEACH,25.793416,-80.128439,45:54.2
15340515,35638629,Entire home/apt,,3,5,4,5,1,160,,Luxury 1BD/1BA apartment Ocean View in Downtown,25.793662,-80.187665,45:54.2
16858624,14418671,Entire home/apt,,5,18,4.5,3,0,149,,Ocean Dr Beachfront Condo -Balcony & Rooftop Pool,25.781217,-80.13016,45:54.2
16255445,21959578,Entire home/apt,,5,13,5,4,1,149,,"Brand NEW, Quiet 1 Bedroom in South Beach w/ Pool!",25.784279,-80.142318,45:54.2
17590598,119514623,Entire home/apt,,5,8,5,6,2,169,,Newly renovated 2BR/2BH Miami Beach,25.796286,-80.130211,45:52.5
14933751,28513948,Entire home/apt,,5,11,4.5,7,0,161,,Free Parking! Steps Away From The Beach & Fun,25.776666,-80.132823,45:52.5
3193217,13322270,Entire home/apt,,5,26,5,5,2,160,,Home beautiful in Miami Beach!!!,25.78043,-80.13443,45:52.5
6101536,15695225,Entire home/apt,,5,15,5,5,2,175,,SoBeRelaxed 1954 2bed1bath APT,25.78924,-80.14321,45:52.5
4243311,15695225,Entire home/apt,,5,26,5,6,2,159,,South Beach - 2 Bedroom - 2 Bathroom Apt 1,25.789701,-80.143354,45:52.5
9715211,11134171,Entire home/apt,,5,47,4.5,5,1,175,,1Bedroom#LincolnRoad#Beach#ConventionCenter,25.791612,-80.136762,45:52.5
5911777,30702490,Entire home/apt,,4,77,5,4,1,150,,Large cozy cottage  near beach,25.852257,-80.137746,45:52.5
14286201,69147737,Entire home/apt,,5,2,0,4,1,160,,One bedroom Apt South Beach Sea View MIAMI,25.787026,-80.143132,45:52.4
7929638,41814024,Entire home/apt,,3,8,5,6,3,175,,Miami Modern Deco Home w/ Pond,25.843617,-80.187195,45:52.4
18022039,122564861,Entire home/apt,,5,1,0,4,1,150,,South Beach Ocean Resort,25.790544,-80.12832,45:50.6
13097955,30176482,Entire home/apt,,5,8,4.5,6,2,159,,Newly Renovated South Beach-Bayfront Near Lincoln,25.788279,-80.141907,45:50.6
4943195,15695225,Entire home/apt,,5,23,4.5,6,2,159,,South Beach - 2 Bedroom - 2 Bathroom Apt 3,25.788271,-80.144645,45:50.6
17001123,83384140,Entire home/apt,,3,6,5,6,2,150,,AMAZING 2B/2B in MIDTOWN!!!,25.807621,-80.193797,45:49.4
18340395,19733375,Entire home/apt,,3,0,0,3,0,150,,"Relaxing & Confi Studio w/ parking, 3pax in Miami!",25.849642,-80.186453,45:49.4
17647777,14418671,Entire home/apt,,5,2,0,2,0,149,,Luxury Hotel Water View Studio- Best Price!,25.781095,-80.141797,45:49.4
16489080,34686831,Entire home/apt,,5,19,5,4,1,149,,EXTRAVAGANZA Yeezy Penthouse @ W + FREE SPA,25.769551,-80.191913,45:49.4
11802390,59803456,Entire home/apt,,4,0,0,4,1,170,,View of the Paradise,25.844589,-80.144758,45:47.9
14714018,56924392,Entire home/apt,,3,0,0,4,2,180,,New! Just furnished! View!,25.80461,-80.186216,45:47.9
12827970,43717822,Entire home/apt,,5,2,0,2,1,175,,Luxury apartment with amazing views,25.783094,-80.143346,45:47.9
2117371,5157005,Entire home/apt,,5,12,4.5,5,1,149,,"1BR, POOL+ OCEAN VUE, WIFI, JACUZZI",25.785118,-80.14371,45:47.9
17516187,78835627,Entire home/apt,,3,7,5,3,1,149,,AMAZING  VIEW ! 1BR DOWNTOWN MIAMI,25.790702,-80.186467,45:47.9
