"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"116",6326737,3983351,"Private room",NA,"West University Heights",2,5,2,1,69,2,32.756079,-117.141389,"2016-01-20 01:59:06.422752"
"117",2854687,14594153,"Entire home/apt",NA,"Pacific Beach",6,5,2,0,99,1,32.807019,-117.254786,"2016-01-20 01:54:13.972918"
"118",9240079,45023906,"Entire home/apt",NA,"Gaslamp Quarter",5,5,4,0,99,NA,32.708704,-117.161089,"2016-01-20 01:50:52.579371"
"119",7973590,42079371,"Entire home/apt",NA,"Bay Park",0,NA,5,3,180,1,32.778568,-117.197197,"2016-01-20 01:50:36.344042"
"120",7855928,7100093,"Entire home/apt",NA,"Normal Heights",1,5,2,1,85,1,32.758885,-117.124749,"2016-01-20 01:49:17.140080"
"121",914906,4911205,"Entire home/apt",NA,"Pacific Beach",81,5,2,1,135,2,32.807261,-117.251316,"2016-01-20 01:38:30.172449"
"122",7264577,38033746,"Private room",NA,"North Hills",27,5,2,1,49,1,32.744349,-117.144891,"2016-01-20 01:37:01.207078"
"123",5308477,12201480,"Private room",NA,"North Hills",6,5,2,1,65,2,32.755771,-117.135594,"2016-01-20 01:35:08.390276"
"124",8628347,45380989,"Private room",NA,"Pacific Beach",3,4.5,2,1,55,2,32.804834,-117.241061,"2016-01-20 02:20:10.768510"
"125",3852612,19868631,"Private room",NA,"Bay Ho",0,NA,2,1,175,1,32.809498,-117.209148,"2016-01-20 02:17:59.330963"
"126",9475275,5159089,"Entire home/apt",NA,"Del Mar Heights",2,5,4,2,200,1,32.936164,-117.253525,"2016-01-20 01:32:40.854125"
"127",8169823,43113942,"Private room",NA,"Loma Portal",2,5,2,1,55,1,32.746926,-117.219813,"2016-01-20 01:26:16.634883"
"128",3093337,14645243,"Entire home/apt",NA,"Park West",2,4.5,4,2,199,3,32.729158,-117.165199,"2016-01-20 01:26:12.263445"
"129",3604465,18162897,"Entire home/apt",NA,"Mission Valley",0,NA,2,1,300,3,32.759832,-117.175298,"2016-01-20 01:22:43.904554"
"130",3375805,297969,"Entire home/apt",NA,"Little Italy",45,4.5,2,0,125,1,32.721165,-117.173842,"2016-01-20 01:21:23.736185"
"131",6016149,2221687,"Entire home/apt",NA,"Clairemont Mesa",1,5,4,2,102,1,32.811543,-117.169212,"2016-01-20 01:20:16.451532"
"132",10573438,5537218,"Entire home/apt",NA,"Mission Bay",0,NA,NA,4,520,1,32.765305,-117.250657,"2016-01-20 01:20:00.596796"
"133",6344549,22771048,"Entire home/apt",NA,"Loma Portal",4,5,NA,2,366,3,32.743587,-117.234146,"2016-01-20 01:18:45.303786"
"134",8551294,25358886,"Private room",NA,"La Jolla",2,3,2,1,70,1,32.818681,-117.273361,"2016-01-20 01:17:52.472685"
"135",9478898,49131819,"Private room",NA,"North Hills",1,4,2,1,45,1,32.755185,-117.131604,"2016-01-20 00:20:00.303708"
"136",9866304,26523939,"Entire home/apt",NA,"Columbia",0,NA,5,2,195,2,32.720109,-117.167468,"2016-01-20 00:17:32.729293"
"137",7134284,7682224,"Private room",NA,"West University Heights",0,NA,2,1,58,1,32.76149,-117.144112,"2016-01-20 00:17:23.755870"
"138",1582651,8182997,"Entire home/apt",NA,"Grantville",8,5,3,1,119,2,32.783065,-117.111307,"2016-01-20 01:43:41.842725"
"139",3093897,14645243,"Entire home/apt",NA,"Midtown",12,5,NA,2,179,3,32.73161,-117.167704,"2016-01-20 01:43:29.519000"
"140",533277,2620670,"Entire home/apt",NA,"North Hills",43,5,4,0,85,3,32.753706,-117.128484,"2016-01-20 01:42:28.771330"
"141",7562479,20583810,"Entire home/apt",NA,"Darnall",5,5,NA,3,149,1,32.751865,-117.055239,"2016-01-20 00:11:03.342271"
"142",9294359,18270303,"Entire home/apt",NA,"North Hills",0,NA,2,1,195,1,32.753453,-117.129044,"2016-01-20 00:10:49.134735"
"143",9129578,36472655,"Private room",NA,"Clairemont Mesa",0,NA,2,1,75,2,32.832585,-117.194863,"2016-01-20 00:10:05.831401"
"144",3231113,16353081,"Private room",NA,"North Clairemont",16,4.5,2,1,65,2,32.833041,-117.213928,"2016-01-20 00:09:08.445398"
